"user_id","num_clicks","num_sessions","avg_session_duration","booking_rate","cancellation_rate","avg_clicks_per_session","age","gender","married","has_children","home_country","home_city","years_spent_on_traveltide","user_id","num_trips","num_flights","money_spent_hotel","avg_days_before_trip","avg_km_flown","money_spent_flight","avg_spending_per_trip","avg_trip_duration_days","flight_hotel_combo_rate","avg_seats_per_flight","discount_utilization_rate","avg_flight_discount","max_distance_traveled"
"537671","130","8","121.13","37.5","0","16.25","46","F","true","false","usa","new york","1","537671","3","6","1206.2","7","2330","1278.16","828.1200000000000000","4","100","1","33.33333333333333","","3838.5844409127685"
"537676","383","8","1137.25","75","12.5","47.88","49","F","true","false","usa","birmingham","1","537676","4","6","2326","9","1889","900.4430","311.9975000000000000","4","50","1","25","0.45000000000000000000","2933.2929829414556"
"537688","108","8","100.25","12.5","0","13.50","60","F","false","false","usa","rochester","1","537688","1","2","197","9","2067","361.49","558.4900000000000000","2","100","1","0","","2066.8201567301207"
"537723","107","8","99.63","12.5","0","13.38","18","M","false","false","usa","new york","1","537723","1","2","200","6","1174","216.24","416.2400000000000000","2","100","1","0","","1174.113445520385"
"537725","114","8","105.63","25","0","14.25","32","F","true","false","usa","columbus","1","537725","2","4","390.5","11","1008","336.499","363.4995000000000000","2","100","1","100","0.10000000000000000000","1236.3700858719678"
"537748","184","8","171.00","75","0","23.00","37","F","false","false","usa","oakland","1","537748","6","10","5663","8","2759","3188.60","1094.0966666666666667","6","66.66666666666666","1","0","","4534.164484324747"
"537770","135","8","126.13","50","0","16.88","41","F","true","false","usa","philadelphia","1","537770","4","6","1448.6","7","1753","842.25","390.3125000000000000","3","75","1","25","","3604.8074344476404"
"537776","193","8","179.50","25","0","24.13","35","F","false","false","usa","houston","1","537776","2","0","2768","","","","","9","0","","50","0.10000000000000000000",""
"537795","75","8","70.25","12.5","0","9.38","23","M","false","false","canada","montreal","1","537795","1","2","0","11","1167","418.9","418.9000000000000000","0","100","2","0","","1166.8025378443597"
"537804","191","8","179.38","12.5","0","23.88","20","F","false","true","usa","boston","1","537804","1","2","248","4","298","56.9","304.9000000000000000","2","100","1","0","","297.80780516855947"
"537818","131","8","122.63","37.5","0","16.38","32","F","false","true","usa","minneapolis","1","537818","3","2","4698","7","551","220.95","481.6500000000000000","4","33.33333333333333","2","0","","551.1505945905932"
"537819","172","8","160.50","50","0","21.50","39","F","false","false","usa","chicago","1","537819","4","6","3174.6","8","1956","1032.17","856.6925000000000000","3","75","1","25","","3024.4998351166155"
"537834","191","8","177.75","25","0","23.88","39","F","false","false","usa","little rock","1","537834","2","4","160","6","1259","415.1475","287.5737500000000000","1","100","1","50","0.15000000000000000000","1809.1995889270538"
"537860","130","8","121.75","12.5","0","16.25","28","F","false","false","usa","des moines","1","537860","1","2","190","6","1271","246.76","436.7600000000000000","6","100","1","0","","1270.7514134947219"
"537861","118","8","109.25","37.5","0","14.75","40","F","false","true","usa","spokane","1","537861","3","4","1490","6","3158","1091.49","480.4966666666666667","6","66.66666666666666","1","0","","3157.6134185620563"
"537904","124","8","114.38","62.5","0","15.50","33","F","false","true","canada","toronto","1","537904","5","7","4319","7","862","469.000","236.0000000000000000","2","80","1","20","0.15000000000000000000","1483.8212503854995"
"537922","96","8","88.00","37.5","0","12.00","54","F","true","false","canada","montreal","1","537922","3","4","2486.00","7","2065","774.56","623.5200000000000000","7","66.66666666666666","1","33.33333333333333","","2961.685886506604"
"537926","154","8","142.13","25","0","19.25","71","F","true","false","canada","ottawa","1","537926","2","0","2926","","","","","7","0","","0","",""
"537975","61","8","56.88","12.5","0","7.63","27","M","false","false","usa","santa ana","1","537975","1","0","360","","","","","6","0","","0","",""
"538069","500","8","1269.50","75","25","62.50","50","F","false","true","usa","nashville","1","538069","2","4","2842","7","2748","1864.72","2353.3600000000000000","4","100","2","0","","3169.094415174716"
"538074","138","8","128.25","62.5","0","17.25","49","F","false","false","canada","calgary","1","538074","5","10","5890.6","7","2616","2484.6810","1675.0562000000000000","4","100","1","40","0.15000000000000000000","3040.9760479434613"
"538084","159","8","149.75","62.5","0","19.88","56","M","false","false","usa","denver","1","538084","5","7","3630","6","2013","1413.12","444.6240000000000000","3","80","1","0","","2740.6166911505456"
"538108","149","8","139.13","25","0","18.63","30","F","false","true","canada","toronto","1","538108","2","4","","10","442","220.5115","","","0","2","50","0.15000000000000000000","563.862453148723"
"538112","88","9","73.44","22.22222222222222","0","9.78","52","F","true","false","usa","new york","1","538112","2","4","1014","10","1617","555.386","784.6930000000000000","4","100","1","50","0.10000000000000000000","2180.6802248198715"
"538131","122","8","113.38","25","0","15.25","50","O","false","true","usa","kansas city","1","538131","2","4","592","9","1593","579.63","585.8150000000000000","2","100","1","0","","1770.5121834859701"
"538134","111","8","103.63","37.5","0","13.88","54","M","true","false","usa","san antonio","1","538134","3","6","3172","9","1018","1244.96","1447.7333333333333333","4","66.66666666666666","2","0","","1847.3044729335443"
"538139","61","8","57.63","12.5","0","7.63","18","F","false","false","canada","london","1","538139","1","2","482.4","12","3192","577.54","1059.9400000000000000","3","100","1","100","","3192.2257673899608"
"538147","428","8","1124.25","62.5","12.5","53.50","51","F","true","true","usa","los angeles","1","538147","3","6","2481","6","2548","1335.60","1151.9266666666666667","4","66.66666666666666","1","0","","3766.24716197581"
"538167","145","9","120.11","33.33333333333333","0","16.11","53","F","false","true","canada","toronto","1","538167","3","5","1354","6","2009","1311.59","888.5300000000000000","3","100","1","0","","3487.8088826653516"
"538188","198","8","184.25","50","0","24.75","46","F","true","true","canada","hamilton","1","538188","4","6","3397","7","2502","1338.8305","874.9576250000000000","3","75","1","25","0.15000000000000000000","3570.4246904360457"
"538197","129","8","119.63","50","0","16.13","45","F","false","false","canada","calgary","1","538197","4","8","818.80","7","2508","1889.2610","677.0152500000000000","2","100","1","75","0.12500000000000000000","3040.9760479434613"
"538214","151","9","126.56","33.33333333333333","0","16.78","51","F","false","true","usa","oakland","1","538214","3","4","1136","7","131","51.84","204.6133333333333333","3","66.66666666666666","1","0","","243.9400558089649"
"538216","145","8","136.13","37.5","0","18.13","64","F","false","false","canada","calgary","1","538216","3","6","850","9","2401","1695.9000","848.6333333333333333","2","100","1","33.33333333333333","0.25000000000000000000","2925.934527339359"
"538260","144","8","134.63","37.5","0","18.00","50","F","false","false","usa","louisville","1","538260","3","4","3897","7","2023","1087.01","1574.3366666666666667","5","66.66666666666666","2","33.33333333333333","0.20000000000000000000","2974.0343930755635"
"538270","108","9","89.44","22.22222222222222","0","12.00","34","F","false","false","usa","fort worth","1","538270","2","4","289","13","1191","444.84","366.9200000000000000","2","100","1","0","","1970.5778135294577"
"538274","84","8","77.88","12.5","0","10.50","60","F","true","false","usa","boston","1","538274","1","2","325","11","739","129.12","454.1200000000000000","5","100","1","0","","739.1826795229387"
"538279","133","9","110.00","33.33333333333333","0","14.78","49","O","false","false","usa","dallas","1","538279","3","6","2390.65","8","2213","2387.93","1592.8600000000000000","3","100","2","33.33333333333333","","2787.1371459454476"
"538306","112","8","104.00","25","0","14.00","56","F","true","true","usa","tucson","1","538306","2","4","635","7","2562","858.3","746.6500000000000000","2","100","1","0","","3617.3127376907714"
"538319","184","8","171.38","37.5","0","23.00","39","F","false","false","usa","los angeles","1","538319","3","6","1886.40","5","3908","2741.704","1542.7013333333333333","3","100","1","33.33333333333333","0.10000000000000000000","4183.68105154044"
"538321","96","8","88.50","25","0","12.00","28","F","false","true","usa","san antonio","1","538321","2","2","2835","3","2709","368.5940","","9","0","1","50","0.15000000000000000000","2709.395449172897"
"538331","165","8","152.75","62.5","0","20.63","41","F","false","true","usa","portland","1","538331","5","8","6509","7","2315","1830.41","1066.3700000000000000","6","60","1","0","","3739.454882917925"
"538349","175","8","163.50","62.5","0","21.88","56","F","true","false","usa","birmingham","1","538349","5","8","1903.7","7","1758","1216.09","449.0240000000000000","6","60","1","20","","2824.0874541778503"
"538350","310","8","1071.00","37.5","12.5","38.75","36","F","false","true","usa","lincoln","1","538350","1","2","528","5","765","154.16","682.1600000000000000","3","100","1","0","","764.6735109824787"
"538388","139","8","130.00","62.5","0","17.38","45","M","true","false","usa","san diego","1","538388","5","9","1186.00","7","2931","2371.96","711.5920000000000000","3","100","1","20","","3752.4275732428923"
"538426","84","8","78.00","12.5","0","10.50","52","F","true","true","usa","washington","1","538426","1","2","0","5","571","104.13","104.1300000000000000","0","100","1","0","","571.3363131122518"
"538432","125","8","117.63","50","0","15.63","49","F","true","false","usa","fort worth","1","538432","4","8","1256","10","1574","1264.25","630.0625000000000000","3","100","1","0","","2880.709844259202"
"538438","219","8","205.25","37.5","0","27.38","49","F","false","false","usa","milwaukee","1","538438","3","6","375","6","1255","626.22","333.7400000000000000","2","100","1","33.33333333333333","0.10000000000000000000","1409.1099399550485"
"538441","230","8","479.25","50","12.5","28.75","41","F","true","false","canada","montreal","1","538441","2","2","1622","5","1252","210.32","420.1600000000000000","3","50","1","0","","1251.9592599780772"
"538454","112","9","94.00","33.33333333333333","0","12.44","57","F","true","false","usa","baltimore","1","538454","3","4","840","8","553","198.20","8.6866666666666667","4","33.33333333333333","1","33.33333333333333","0.05000000000000000000","960.682352712267"
"538457","152","8","140.38","37.5","0","19.00","29","F","false","false","usa","philadelphia","1","538457","3","4","1082.20","7","1548","864.99","649.0633333333333333","4","100","1","66.66666666666666","","3431.986475782537"
"538458","106","8","97.75","50","0","13.25","53","F","true","true","usa","cincinnati","1","538458","4","8","1213","10","1939","2069.3605","790.6876250000000000","3","75","1","25","0.05000000000000000000","3056.8658912881124"
"538489","96","8","89.50","37.5","0","12.00","35","F","false","true","usa","omaha","1","538489","3","4","2348.4","6","1741","924.97","809.1233333333333333","4","66.66666666666666","2","33.33333333333333","","1854.9181683863717"
"538522","173","8","162.25","50","0","21.63","34","F","false","false","canada","montreal","1","538522","4","8","2633","5","1258","964.367","899.3417500000000000","4","100","1","25","0.30000000000000000000","3685.8077529473426"
"538529","188","8","174.88","37.5","0","23.50","41","F","false","false","usa","philadelphia","1","538529","3","6","922","8","1432","645.5660","522.5220000000000000","3","100","1","33.33333333333333","0.15000000000000000000","3994.0973534715727"
"538538","104","8","96.75","37.5","0","13.00","53","F","true","false","usa","spokane","1","538538","3","6","1108","7","2939","2134.5375","1080.8458333333333333","3","100","1","33.33333333333333","0.25000000000000000000","3545.328683035839"
"538608","120","8","112.88","50","0","15.00","42","F","false","true","usa","riverside","1","538608","4","8","1155","7","2055","1805.2235","740.0558750000000000","3","100","1","25","0.05000000000000000000","4055.357956539143"
"538638","110","8","102.13","25","0","13.75","39","F","true","false","canada","toronto","1","538638","2","4","1259","7","1411","1270.91","1264.9550000000000000","2","100","2","50","0.10000000000000000000","2112.3989537499333"
"538641","380","9","1038.79","55.55555555555556","22.22222222222222","42.22","37","M","true","false","canada","toronto","1","538641","1","2","618","8","3260","459.44","1077.4400000000000000","3","100","1","0","","3259.7441419998404"
"538666","439","8","1122.13","50","12.5","54.88","33","M","true","false","usa","new york","1","538666","2","3","109","7","576","149.88","104.4100000000000000","2","50","1","50","","576.1819985601524"
"538677","52","8","48.75","12.5","0","6.50","58","F","true","false","usa","knoxville","1","538677","1","2","0","9","1066","171.12","171.1200000000000000","1","100","1","0","","1066.041766957145"
"538680","125","8","116.50","37.5","0","15.63","41","F","true","false","usa","tulsa","1","538680","3","6","217","8","1494","662.4525","203.2733333333333333","1","66.66666666666666","1","33.33333333333333","0.25000000000000000000","2267.0113735386144"
"538681","175","9","144.78","11.11111111111111","0","19.44","18","F","false","false","usa","new york","1","538681","1","2","0","11","342","251.45","251.4500000000000000","0","100","4","0","","341.81491512337976"
"538691","174","8","161.88","50","0","21.75","52","F","true","false","canada","montreal","1","538691","4","6","2540","6","1243","684.18","506.0450000000000000","4","75","1","0","","2517.0090169405557"
"538696","78","8","72.75","25","0","9.75","25","F","false","true","usa","shreveport","1","538696","2","0","282.00","","","","","2","0","","50","0.20000000000000000000",""
"538703","105","8","98.13","37.5","0","13.13","53","M","true","true","usa","el paso","1","538703","3","6","483","6","2838","3177.459","836.0030000000000000","1","66.66666666666666","2","33.33333333333333","0.10000000000000000000","3230.6455587044234"
"538714","143","8","132.25","37.5","0","17.88","39","F","true","false","usa","norfolk","1","538714","3","6","1700","11","2005","2228.014","1309.3380000000000000","3","100","2","33.33333333333333","0.10000000000000000000","3676.9611374445244"
"538780","163","9","134.33","33.33333333333333","0","18.11","48","F","true","true","usa","los angeles","1","538780","3","6","2236","9","3280","1608.62","1281.5400000000000000","6","100","1","0","","4183.68105154044"
"538788","122","8","113.50","25","0","15.25","27","F","false","false","usa","st. louis","1","538788","2","4","540.40","4","2195","798.08","669.2400000000000000","2","100","1","50","","2937.1198453535144"
"538814","96","8","89.75","25","0","12.00","47","F","true","true","usa","st. petersburg","1","538814","2","2","55.8","6","1675","284.931","","2","0","1","100","0.10000000000000000000","1675.4888230885192"
"538883","78","9","64.33","22.22222222222222","0","8.67","38","F","true","false","usa","new york","1","538883","2","4","816","5","1459","533.94","674.9700000000000000","5","100","1","0","","2326.5165584768883"
"538915","142","8","130.75","50","0","17.75","41","F","true","false","usa","indianapolis","1","538915","4","8","187","9","2008","1468.22","366.2825000000000000","1","75","1","0","","3059.1632930319456"
"538944","157","8","145.88","62.5","0","19.63","52","F","true","false","usa","houston","1","538944","5","10","2617","7","2301","1919.1275","848.3920000000000000","4","80","1","20","0.05000000000000000000","3282.4283934959867"
"538976","199","8","184.13","62.5","0","24.88","49","F","false","false","usa","phoenix","1","538976","5","6","2074","7","3331","1693.01","556.6020000000000000","3","60","1","0","","3636.745251309031"
"539008","109","8","101.50","37.5","0","13.63","41","M","false","false","usa","philadelphia","1","539008","3","6","1252","8","1542","871.75","707.9166666666666667","2","100","1","0","","2277.7081003371936"
"539010","98","8","90.88","37.5","0","12.25","41","F","true","true","usa","san francisco","1","539010","3","4","4044","13","3608","1167.00","846.0000000000000000","5","66.66666666666666","1","33.33333333333333","0.35000000000000000000","4029.3813616919424"
"539012","116","8","107.38","37.5","0","14.50","46","F","true","true","usa","new york","1","539012","3","6","2903.9","8","2164","2175.39","1693.0966666666666667","3","100","2","33.33333333333333","","2911.7277888787594"
"539093","163","8","151.88","37.5","0","20.38","54","F","true","false","usa","miami","1","539093","3","6","1319.65","7","2600","1301.93","873.8600000000000000","4","100","1","33.33333333333333","","4351.1289306439785"
"539105","87","9","72.00","11.11111111111111","0","9.67","46","M","true","true","usa","los angeles","1","539105","1","2","64","9","1958","293.1055","357.1055000000000000","2","100","1","100","0.15000000000000000000","1957.870008153292"
"539135","125","8","117.00","62.5","0","15.63","57","M","false","false","usa","indianapolis","1","539135","5","10","1118.40","6","1437","1405.20","497.6180000000000000","3","80","1","40","","3059.1632930319456"
"539140","164","9","136.22","33.33333333333333","0","18.22","36","F","true","false","usa","riverside","1","539140","3","6","818.0","6","3841","1915.1790","911.0596666666666667","2","100","1","66.66666666666666","0.05000000000000000000","4083.492420647152"
"539146","129","8","120.63","12.5","0","16.13","37","F","false","true","usa","tacoma","1","539146","1","2","404","6","1088","192.71","596.7100000000000000","2","100","1","0","","1087.780606272149"
"539209","124","8","115.13","50","0","15.50","49","M","true","false","usa","houston","1","539209","4","8","1572.70","8","2335","1825.2405","750.1175000000000000","3","75","1","50","0.05000000000000000000","3248.306092053215"
"539221","117","8","108.50","75","0","14.63","54","F","true","true","usa","new york","1","539221","6","6","10327.0","7","2385","1328.76","332.9600000000000000","3","50","1","16.666666666666664","","3838.5844409127685"
"539243","172","8","159.13","37.5","0","21.50","21","F","false","false","usa","dallas","1","539243","3","5","2915","117","1415","604.13","1173.0433333333333333","8","100","1","0","","2323.035545263628"
"539267","93","8","87.38","25","0","11.63","42","F","true","false","usa","philadelphia","1","539267","2","4","228","7","1331","587.75","407.8750000000000000","1","100","2","0","","2511.2033012156485"
"539283","129","8","121.50","25","0","16.13","53","F","true","false","usa","las vegas","1","539283","2","2","1338","6","1415","240.17","394.0850000000000000","3","50","1","0","","1414.8822359256988"
"539300","107","9","90.22","33.33333333333333","0","11.89","41","F","false","false","usa","new york","1","539300","3","6","161","5","2666","1231.0500","278.6800000000000000","2","33.33333333333333","1","66.66666666666666","0.25000000000000000000","4079.0509948043723"
"539304","125","8","116.25","25","0","15.63","18","F","false","false","usa","san jose","1","539304","2","0","2232","","","","","4","0","","50","0.05000000000000000000",""
"539315","113","9","94.22","33.33333333333333","0","12.56","55","F","true","true","canada","vancouver","1","539315","3","6","1530","5","2283","1524.48","1018.1600000000000000","3","100","1","0","","3713.8298852543458"
"539317","226","9","187.56","55.55555555555556","0","25.11","39","F","false","true","usa","wichita","1","539317","5","8","3707.70","7","1590","1306.77","905.6940000000000000","4","80","1","40","","1892.0789580259602"
"539320","116","9","97.44","55.55555555555556","0","12.89","41","F","false","false","usa","birmingham","1","539320","5","6","4100","10","1899","831.380000000000025135","237.876000000000005027","3","60","1","20","0.39999999999999990000","2824.0874541778503"
"539337","77","8","71.88","37.5","0","9.63","29","F","false","true","usa","los angeles","1","539337","3","6","3015","7","1943","1022.44","1112.9266666666666667","4","33.33333333333333","1","0","","1951.78879187547"
"539338","127","8","117.38","37.5","0","15.88","38","F","false","false","usa","new york","1","539338","3","6","687","7","2719","1477.63","512.1533333333333333","3","66.66666666666666","1","0","","3570.6379386215435"
"539384","130","8","121.00","25","0","16.25","32","F","false","false","usa","new york","1","539384","2","4","470","9","1362","525.87","497.9350000000000000","2","100","1","0","","2181.571451323862"
"539414","121","8","111.75","37.5","0","15.13","37","F","true","true","usa","fort worth","1","539414","3","4","3428.5","11","1331","450.8225","401.7741666666666667","5","66.66666666666666","1","66.66666666666666","0.15000000000000000000","2369.0295448625907"
"539426","149","9","124.00","33.33333333333333","0","16.56","69","F","true","false","canada","toronto","1","539426","3","3","3062","8","2570","640.38","960.7933333333333333","6","66.66666666666666","1","0","","3278.228946885691"
"539453","90","8","84.25","12.5","0","11.25","19","F","false","true","usa","philadelphia","1","539453","1","0","1024","","","","","8","0","","100","0.10000000000000000000",""
"539460","133","8","123.50","37.5","0","16.63","49","M","false","false","canada","toronto","1","539460","3","6","263","9","1560","919.68","394.2266666666666667","1","100","1","0","","3333.6708763013694"
"539510","108","10","80.00","40","0","10.80","45","F","false","true","usa","tulsa","1","539510","4","6","2389.40","6","1600","905.10","549.8750000000000000","5","75","1","25","","2381.9580843460462"
"539519","127","8","118.75","37.5","0","15.88","41","F","true","false","usa","corpus christi","1","539519","3","4","1215","6","2654","916.32","482.4400000000000000","3","66.66666666666666","1","0","","2737.6820651927837"
"539528","193","8","244.38","62.5","12.5","24.13","37","F","true","true","usa","boston","1","539528","3","6","1532","6","2739","2481.336","1005.7266666666666667","2","66.66666666666666","2","33.33333333333333","0.10000000000000000000","4253.940454473257"
"539542","133","8","124.00","25","0","16.63","82","F","false","false","usa","san antonio","1","539542","2","2","6996","196","12594","2252.99","","11","0","1","0","","12594.391011655449"
"539558","126","8","116.38","50","0","15.75","39","M","false","true","usa","new york","1","539558","4","8","2361.00","8","1385","1165.43","881.6075000000000000","4","100","2","25","","3826.3093349493297"
"539566","98","8","91.50","25","0","12.25","66","F","true","false","canada","quebec","1","539566","2","4","800","129","9470","6118.2755","3459.1377500000000000","5","100","2","50","0.15000000000000000000","15488.612489401052"
"539611","96","8","89.75","37.5","0","12.00","39","F","true","false","usa","new york","1","539611","3","5","835","8","2187","990.33","608.4433333333333333","4","100","1","0","","3838.5844409127685"
"539625","98","8","91.13","25","0","12.25","47","F","true","false","usa","winston-salem","1","539625","2","4","442","5","1883","661.26","551.6300000000000000","2","100","1","0","","2902.6253579809145"
"539627","111","8","103.63","25","0","13.88","51","F","false","false","usa","new york","1","539627","2","4","474","8","1899","453.346","463.6730000000000000","2","100","1","50","0.10000000000000000000","3648.5787847515962"
"539637","109","8","100.00","50","0","13.63","60","M","true","false","usa","indianapolis","1","539637","4","4","4902.75","8","1208","402.59","451.0850000000000000","6","50","1","100","","1340.4117691119848"
"539648","122","8","113.13","50","0","15.25","44","F","false","false","usa","new york","1","539648","4","5","1880.0","4","2401","868.57","436.1425000000000000","4","75","1","25","","3826.3093349493297"
"539656","91","10","69.20","10","0","9.10","67","F","true","false","usa","new orleans","1","539656","1","0","680","","","","","4","0","","100","0.15000000000000000000",""
"539669","142","8","132.50","25","0","17.75","18","F","false","false","canada","montreal","1","539669","2","2","914.4","6","3233","566.8365","308.6182500000000000","2","50","1","50","0.05000000000000000000","3232.8168286910113"
"539671","77","8","73.38","12.5","0","9.63","46","F","true","false","canada","calgary","1","539671","1","2","312","4","2730","549.43","861.4300000000000000","4","100","1","0","","2729.8663136788036"
"539710","187","8","175.25","50","0","23.38","52","F","false","false","usa","los angeles","1","539710","4","7","22610.40","6","2920","1594.45","6051.2125000000000000","7","100","1","25","","4565.675216845802"
"539729","101","8","94.63","12.5","0","12.63","35","F","false","false","usa","new orleans","1","539729","1","2","1520","5","1980","678.97","2198.9700000000000000","9","100","2","0","","1979.8830164890646"
"539782","113","9","94.78","11.11111111111111","0","12.56","38","F","true","false","usa","phoenix","1","539782","1","2","","6","560","93.97","","","0","1","0","","560.2572442158458"
"539794","121","8","113.25","50","0","15.13","43","M","true","true","usa","new york","1","539794","4","8","3139","7","2035","1256.840","1098.9600000000000000","4","100","1","25","0.50000000000000000000","3341.2338142448084"
"539855","153","8","142.25","25","0","19.13","42","F","false","false","usa","chicago","1","539855","2","3","831","7","2876","766.96","798.9800000000000000","4","100","1","0","","2876.0471395778727"
"539864","103","8","95.75","50","0","12.88","47","F","false","false","usa","little rock","1","539864","4","6","4508","6","1514","756.5880","632.6470000000000000","5","50","1","25","0.15000000000000000000","1847.00722395837"
"539868","126","8","116.38","37.5","0","15.75","37","F","false","true","canada","victoria","1","539868","3","6","780","9","2986","1592.87","579.5500000000000000","1","66.66666666666666","1","33.33333333333333","","3754.551064141124"
"539883","135","9","112.11","55.55555555555556","0","15.00","47","F","false","false","usa","new york","1","539883","5","8","1873","10","791","556.005","285.8900000000000000","3","60","1","20","0.10000000000000000000","2130.9490399258134"
"539888","86","8","79.75","12.5","0","10.75","25","F","false","false","usa","philadelphia","1","539888","1","0","1288","","","","","7","0","","0","",""
"539899","96","8","90.13","12.5","0","12.00","21","M","false","false","usa","new york","1","539899","1","2","","196","299","103.43","","","0","2","100","","299.0263213424204"
"539912","137","9","113.56","55.55555555555556","0","15.22","56","F","true","false","usa","fresno","1","539912","5","10","2160","6","2716","2856.09","798.0420000000000000","5","80","1","20","","3678.927973699119"
"539916","81","8","75.75","37.5","0","10.13","39","F","false","false","usa","jacksonville","1","539916","3","4","1848","8","2392","1314.347","332.6590000000000000","9","33.33333333333333","2","66.66666666666666","0.10000000000000000000","2687.1040633272096"
"539917","114","8","107.13","50","0","14.25","46","F","false","false","usa","new york","1","539917","4","8","816","8","2496","2254.32","483.8700000000000000","2","75","1","0","","3838.5844409127685"
"539919","379","8","1066.50","50","12.5","47.38","81","F","true","false","canada","vancouver","1","539919","2","0","2262","","","","","6","0","","0","",""
"539936","142","9","117.33","22.22222222222222","0","15.78","54","F","false","false","usa","seattle","1","539936","2","3","901","5","3628","1887.85","1394.4250000000000000","3","100","2","0","","3722.8311915546597"
"539953","103","8","94.88","25","0","12.88","36","M","true","true","usa","new york","1","539953","2","4","920","8","1617","593.39","756.6950000000000000","3","100","1","0","","2180.6802248198715"
"540014","99","8","92.25","37.5","0","12.38","43","F","false","true","usa","honolulu","1","540014","3","5","142","7","7510","2876.58","1006.1933333333333333","1","100","1","0","","8514.695373082428"
"540029","116","8","107.25","25","0","14.50","64","F","true","true","usa","columbus","1","540029","2","4","2820","115","5588","5246.3480","4033.1740000000000000","6","100","3","50","0.15000000000000000000","9718.416906984892"
"540094","135","8","126.50","37.5","0","16.88","46","F","true","true","usa","chicago","1","540094","3","6","198.00","9","1794","1032.78","236.3333333333333333","1","66.66666666666666","1","33.33333333333333","","2687.2131320186463"
"540138","138","9","113.56","11.11111111111111","0","15.33","48","M","true","true","usa","miami","1","540138","1","0","988.2","","","","","6","0","","100","",""
"540147","157","8","147.63","62.5","0","19.63","43","M","false","true","usa","el paso","1","540147","5","10","3682.4","6","2024","2766.426","1289.7652000000000000","2","100","2","20","0.20000000000000000000","3233.2164266053614"
"540150","172","8","160.00","25","0","21.50","35","F","false","true","usa","phoenix","1","540150","2","4","924","6","1975","688.31","806.1550000000000000","3","100","1","0","","1974.6849093927738"
"540180","148","8","138.75","62.5","0","18.50","53","F","true","false","usa","los angeles","1","540180","5","10","4269.00","7","3127","2513.8885","1280.0917000000000000","6","80","1","60","0.15000000000000000000","4183.68105154044"
"540199","131","10","98.60","30","0","13.10","53","F","false","false","usa","shreveport","1","540199","3","6","798.80","7","2428","1713.38","837.3933333333333333","3","100","1","66.66666666666666","","2476.8309642600066"
"540244","180","8","167.00","50","0","22.50","39","F","false","false","canada","montreal","1","540244","4","8","1027.60","7","2202","1697.50","633.8675000000000000","3","75","1","25","","3270.7077085484066"
"540252","105","8","98.13","25","0","13.13","39","F","false","false","usa","baltimore","1","540252","2","2","2400","8","1236","221.33","464.6650000000000000","6","50","1","50","0.15000000000000000000","1235.8571273397217"
"540253","122","8","114.25","12.5","0","15.25","48","F","true","false","usa","san francisco","1","540253","1","2","568","5","2267","412.3","980.3000000000000000","5","100","1","0","","2266.7329220058714"
"540260","190","9","156.00","33.33333333333333","0","21.11","43","F","true","false","usa","milwaukee","1","540260","3","6","778","5","1513","1040.12","606.0400000000000000","1","100","2","0","","2677.723020651129"
"540302","181","10","134.50","50","0","18.10","56","F","true","false","usa","louisville","1","540302","5","8","2155.85","5","1732","1796.8715","497.3352000000000000","3","60","2","80","0.08333333333333333333","2391.506045284624"
"540306","111","8","103.50","37.5","0","13.88","31","F","false","false","canada","toronto","1","540306","3","6","919.00","4","2047","1061.40","660.1333333333333333","2","100","1","33.33333333333333","","3484.034541604081"
"540308","74","8","68.38","12.5","0","9.25","55","M","false","false","usa","nashville","1","540308","1","2","0","4","766","130.38","130.3800000000000000","1","100","1","0","","766.4961344213167"
"540319","124","8","116.00","37.5","0","15.50","52","F","true","true","usa","anchorage","1","540319","3","6","73","7","4558","2990.44","338.9033333333333333","2","33.33333333333333","1","0","","4624.279248680894"
"540347","176","8","163.13","75","0","22.00","27","F","false","true","usa","san antonio","1","540347","6","12","2088.90","7","2030","2204.79","715.6150000000000000","2","100","1","33.33333333333333","","2942.931277941653"
"540348","101","8","94.25","25","0","12.63","38","F","true","true","usa","philadelphia","1","540348","2","4","280","6","2597","865.4100","572.7050000000000000","3","100","1","100","0.12500000000000000000","4105.439542179271"
"540413","104","8","96.75","25","0","13.00","31","F","false","false","usa","nashville","1","540413","2","4","402","8","2082","691.71","546.8550000000000000","3","100","1","0","","3393.4198739598614"
"540415","181","8","168.25","25","0","22.63","53","F","false","false","usa","new york","1","540415","2","4","785","6","3112","1096.29","940.6450000000000000","4","100","1","0","","3629.0375659645947"
"540444","167","8","154.25","50","0","20.88","48","F","true","false","usa","burlington","1","540444","4","6","2496.8","8","1222","925.98","128.3750000000000000","3","50","2","25","","2317.027326470004"
"540455","126","8","116.63","25","0","15.75","34","F","false","false","usa","los angeles","1","540455","2","4","1366.2","6","2342","800.24","1083.2200000000000000","4","100","1","50","","4183.68105154044"
"540475","105","8","97.13","25","0","13.13","36","F","false","false","usa","new york","1","540475","2","2","3880.4","6","153","27.99","191.9950000000000000","8","50","1","50","","153.0161236663665"
"540502","213","8","198.75","50","0","26.63","40","F","true","false","usa","denver","1","540502","4","6","2322","7","1687","833.39","536.8475000000000000","5","75","1","0","","2637.9405362685484"
"540527","129","8","120.25","50","0","16.13","43","F","false","false","usa","san diego","1","540527","4","8","884","7","1379","925.295","452.3237500000000000","2","100","1","50","0.15000000000000000000","4154.468710785126"
